year notice was documented,notice_date,company,business_type,dislocation,classification
2020,3/19/2020,"Sobaya Restaurant, Inc. dba Sobaya",Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,"The Sake Club, Inc. dba Sakagura",Restaurant,COVID-19,Temporary Plant Closing
2020,3/24/2020,"GBND Enterprises, Inc. dba Village Underground",Music Venue,COVID-19,Temporary Plant Closing
2020,3/25/2020,"The Pickle People, LLC aka Maison Pickle",Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,"84 William Street JV, LLC dba AKA Wall Street",Hotel,COVID-19,Temporary Plant Closing
2020,3/25/2020,"Quick Pickle, LLC aka Jacob's Pickles TOM",Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,CRST dba Installs LLC,Satellite Supplies,COVID-19,Temporary Plant Layoff
2020,12/23/2019,"Benchmark Hospitality of Westchester, LLC (Doral Arrowwood Resort)",Resort Hotel,Economic,Plant Closing
2020,3/25/2020,"New York Beer Co., LLC dba Jacob's Pickles",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/25/2020,"Tiki Chicki, LLC dba Tiki Chick",Restaurant,COVID-19,Temporary Plant Closing
2020,3/26/2020,Sushi Nakazawa LLC,Restaurant,COVID-19,Temporary Plant Closing
2020,3/24/2020,"Dynamic Music, Inc. dba The Olive Tree Café/Comedy Cellar",Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,"Dr. Howard Dr. Fine, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Tokyo Mama, Inc. dba Cha-an",Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,"85 W Broadway JV LLC, aka Tribeca",Hotel,COVID-19,Temporary Plant Closing
2020,3/20/2020,"Curry Ya 45, Inc. dba Curry-Ya",Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,"Train Design, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,BL 62 West 9th Street dba CASA APICII,Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,The Tuscany - A St Giles Signature Hotel,Hotel,COVID-19,Temporary Plant Closing
2020,3/24/2020,The Mark Restaurant,Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,"Waverly Restaurant, LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,Best - Metropolitan Towel & Linen Supply Co. Inc.,Linen Supply,COVID-19,Temporary Plant Closing
2020,3/20/2020,Rivera Auto Group Inc. dba Rivera Toyota of Mount Kisco,Auto Dealership,COVID-19,Temporary Plant Closing
2020,3/21/2020,Emergency Planning Management Inc.,Emergency Relief,COVID-19,Temporary Plant Layoff
2020,3/23/2020,The Well,Wellness Center,COVID-19,Temporary Plant Layoff
2020,3/23/2020,Renzi Foodservice,Food Distribution,COVID-19,Temporary Plant Layoff
2020,3/27/2020,"Knotel, Inc. (2 locations)",Real Estate,COVID-19,Plant Layoff
2020,3/20/2020,Millennium Medical Leasing LLC,Medical Equipment,COVID-19,Temporary Plant Closing
2020,3/26/2020,"Tonali, Inc. dba Maya",Restaurant,COVID-19,Temporary Plant Closing
2020,3/26/2020,"Zengo NYC, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/24/2020,"Cameron Mitchell Restaurants, LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"Soho House New York, LLC",Hotel,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"Soho House New York, Inc.",Hotel,COVID-19,Temporary Plant Closing
2020,3/24/2020,"Soh-Ludlow Tenant, Inc.",Hotel,COVID-19,Temporary Plant Closing
2020,3/26/2020,NeueHouse Management LLC,Portfolio Management,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Elysee Hotel Hospitality LLC dba Hotel Elysee,Hotel,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"ilili Box-Row NYC, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/24/2020,Belvedere Hotel,Hotel,COVID-19,Temporary Plant Closing
2020,3/17/2020,First Standard Construction Inc.,Construction,COVID-19,Temporary Plant Closing
2020,3/25/2020,Howard Hughes Corporation and Seaport Hospitality LLC,Real Estate Manager and Developer,COVID-19,Temporary Plant Closing
2020,3/17/2020,LM Restaurant Group LLC aka SideBAR,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/25/2020,Hilton Resorts Corporation – Hilton Grand Vacations Residences and Club,Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"BD 35th Street, LLC dba The Kixby Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,"Pod 39 Operating, LLC dba Pod 39 Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Easthill Hotel Corp. dba Pod 51 Hotel,Hotel,COVID-19,Temporary Plant Closing
2020,3/19/2020,"Hudson River Inn, LLC dba The Maritime Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/25/2020,"26th Street Restaurant, LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/25/2020,"Buddakan NY, L.P.",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,"Sobaya Restaurant Inc., dba HI-COLLAR",Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,"Moe Larry Cheese, LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/27/2020,"The Law Offices of Joseph A. Romano, P.C.",Law Firm,COVID-19,Temporary Plant Layoff
2020,3/26/2020,"Variety Coffee, Variety Café Inc.",Coffee Shop,COVID-19,Temporary Plant Layoff
2020,3/27/2020,"Atlantic Veal & Lamb, LLC",Meat Whole r,COVID-19,Plant Closing
2020,3/27/2020,"Sweet Chick Flatbush, LLC dba Sweet Chick",Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,"Sweet Chick Lyfe, LLC dba Sweet Chick",Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,Pebble Corp. dba Sweet Chick,Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,Sweet Chick Vernon LLC dba Sweet Chick,Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,FX Caprara CDJR of Watertown LLC,Car Dealership,COVID-19,Temporary Plant Layoff
2020,3/20/2020,WOW Restaurants dba Wheatfields Restaurant and Bar,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/25/2020,Kravet Inc.,Home Furnishing,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Bistro Crossing LLC dba Wheatfields Bistro and Wine Bar,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/27/2020,Jet Sanitation Services Corp.,Sanitation,Acquisition/Sale,Plant  
2020,3/27/2020,Empire Consulting Solutions,Consulting,Economic,Contract Dissolution
2020,4/1/2020,"Catholic Charities Neighborhood Services, Inc. (Brownsville Family Support Center & Brownsville Family Treatment Rehabilitation)",Social services organization,Economic,Plant Unit Closing
2020,3/27/2020,Biscuits & Bath (13 NYC locations),Animal Wellness and Care,COVID-19,Temporary Plant Closing
2020,3/26/2020,"Joe's Public LLC, dba Joe’s Pub",Restaurant,COVID-19,Temporary Plant Closing
2020,3/26/2020,Pasta Shop LLC dba Bar Primi,Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,USEReady,Data Analytics Service Provider,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Costikyan, Inc.",Carpet Cleaning Service,COVID-19,Temporary Plant Closing
2020,3/31/2020,Madison Entertainment Associates LLC dba LAVO NY,Integrated Media Entertainment,COVID-19,Temporary Plant Layoff
2020,3/31/2020,"289 Hospitality, LLC dba Marquee NY",Ticket  s,COVID-19,Temporary Plant Layoff
2020,3/31/2020,"BD Stanhope, LLC dba TAO Downtown",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"Overtime Sports, Inc.",Software,COVID-19,Temporary Plant Closing
2020,4/2/2020,"Pasta La Vista, Inc. dba Pazza Notte",Restaurant,COVID-19,Temporary Plant Closing
2020,3/30/2020,"Brighton Surgery Center, LLC",Ambulatory Surgery Center,COVID-19,Temporary Plant Layoff
2020,3/30/2020,Special Event Staffing,Catering Staffing,COVID-19,Temporary Plant Layoff
2020,3/31/2020,Pierre Rougier PR Consulting Inc.,PR Consulting,COVID-19,Temporary Plant Layoff
2020,3/23/2020,It's Our Pleasure Hospitality Group LLC,Hospitality,COVID-19,Temporary Plant Layoff
2020,3/30/2020,Gala Productions LLC,"Audio, Visual and Lighting",COVID-19,Temporary Plant Layoff
2020,3/31/2020,The Goodyear Tire & Rubber Company,Manufacturer,COVID-19,Temporary Plant Operation Suspension
2020,3/23/2020,DL1961 Premium Denim Inc.,Denim Retailer,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"Citizen Watch Company of America, Inc.",Watch Manufacturing,COVID-19,Plant Closing
2020,3/25/2020,Indochino Apparel (US) Inc.,Retail,COVID-19,Temporary Plant Layoff
2020,3/16/2020,Howard Beach Fitness Center dba Limitless Fitness,Gym,COVID-19,Temporary Plant Closing
2020,3/23/2020,Fitzpatrick Grand Central Hotel,Hotel,COVID-19,Temporary Plant Layoff
2020,3/25/2020,1 Hotel Brooklyn Bridge,Hotel,COVID-19,Temporary Plant Closing
2020,3/25/2020,SH RG IBB,Hotel,COVID-19,Temporary Plant Closing
2020,3/23/2020,Ludlow Hotel Operating LLC,Hotel,COVID-19,Temporary Plant Closing
2020,3/23/2020,IXHEL Corporation dba CAFÉ FRIDA,Restaurant,COVID-19,Temporary Plant Closing
2020,3/21/2020,The Lowell Hotel,Hotel,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Paradies-JFK, LLC",Airport Retail,COVID-19,Temporary Plant Layoff
2020,3/26/2020,Mandarin Oriental Hotel,Hotel,COVID-19,Temporary Plant Layoff
2020,3/17/2020,"Post House Investors, L.P. dba Majorelle",Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,Colony Club,Hotel,COVID-19,Temporary Plant Closing
2020,3/19/2020,"Wellington Hotel Company, Inc.",Hotel,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"SADA 510 MADISON, LLC dba Empellon",Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,22 East 54th Street Restaurant Corp. dba Papillon Bistro and Bar,Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,Camelot Castle LLC dba Oscar Wilde,Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,49th Street Restaurant LLC dba Lillie's,Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,Fat 3 Muscle LLC dba Lillie's,Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,"Jane Street Hotel, LLC",Hotel,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"Georgia Pine Clothiers, LLC dba J. McLaughlin",Retail,COVID-19,Plant Closing
2020,3/26/2020,"Broadway Party Rentals, Inc.",Party Rental,Economic,Plant Closing
2020,3/25/2020,"Yeled v'Yalda Early Childhood Center, Inc.",Childhood Center,COVID-19,Temporary Plant Layoff
2020,3/24/2020,Prosegur Services Group at John F. Kennedy International Airport,Airline Security,COVID-19,Temporary Plant Layoff
2020,3/23/2020,Crown Awards,Award Manufacturer,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"440 Jericho Turnpike Auto  s, LLC dba Ford & Lincoln of Smithtown",Automobile  s,COVID-19,Temporary Plant Layoff
2020,3/25/2020,"Crest Hollow Country Club dba Crest Hollow Club at Woodbury, Inc.",Country Club,COVID-19,Temporary Plant Layoff
2020,3/24/2020,Hilton Garden Inn Melville,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Old Homestead Steakhouse,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"SpencerARL New York, Inc.",Logistics and Supply Chain Solutions,COVID-19,Temporary Layoff
2020,3/24/2020,Delta Hotels by Marriott,Hotel,COVID-19,Partial Temporary Closing
2020,3/23/2020,Sealy,Mattress Store,COVID-19,Temporary Plant Layoff
2020,3/22/2020,70 Pine Ops dba Crown Shy,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/16/2020,"The William Vale Staffing, LLC dba The William Vale",Hotel,COVID-19,Temporary Plant Layoff
2020,3/22/2020,Highgate Hotels LP (impacted workers at The Renwick Hotel),Hotel,COVID-19,Temporary Plant Closing
2020,3/23/2020,Auditory Oral School of New York,School,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"Picciano & Scahill, P.C.",Law Firm,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Nexans Energy USA, Inc.",Manufacturing,COVID-19,Temporary Plant Layoff
2020,3/23/2020,Greek Peak Holdings and Hope Lake Holdings,Winter Sports Center,COVID-19,Temporary Plant Layoff
2020,3/24/2020,Togg Holdings LLC aka Toggenburg Mountain,Winter Sports Center,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"Patchogue 112 Motors, LLC dba Stevens 112 Ford",Motor Vehicle  s,COVID-19,Plant Layoff
2020,3/20/2020,Hotel Indigo Brooklyn,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Aloft Manhattan Downtown - Financial District,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Aloft New York Brooklyn,Hotel,COVID-19,Temporary Plant Closing
2020,3/25/2020,Olum's of Binghamton Inc.,Furniture Store,COVID-19,Temporary Plant Layoff
2020,3/25/2020,Olum's Furniture and Appliances,Furniture Store,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"Sports Physical Therapy of New York, PC (11 sites)",Physcial Therapist,COVID-19,Temporary Plant Layoff
2020,3/24/2020,Fitzpatrick Manhattan Hotel,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,"Feast American Diners, LLC dba Dennys",Restaurant,COVID-19,Temporary Plant Layoff/Closing
2020,3/25/2020,America's Kids LLC,Retail,COVID-19,Temporary Plant Layoff
2020,3/26/2020,HELP USA,Human Services Agency,Economic,Plant Demolition
2020,3/18/2020,"ilili Box Canal Street, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,Marriott Vacation Worldwide,Hotel,COVID-19,Temporary Plant Closing
2020,3/23/2020,Marriott Resorts Hospitality Corporation dba Marriott Vacation Club Pulse New York,Hotel,COVID-19,Temporary Plant Closing
2020,3/24/2020,AFP 108 Corp. dba DoubleTree by Hilton Rochester,Hotel,COVID-19,Temporary Partial Plant Closing
2020,3/22/2020,Hilton Fashion and Hilton Garden Inn,Hotel,COVID-19,Temporary Plant Layoff
2020,3/26/2020,38 West 26th Street Restaurant Corp. dba Flatiron Hall,Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,"Havatequila Restaurant Partners, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,Forest Electric Corp.,Electric Company,COVID-19,Temporary Plant Layoff
2020,3/20/2020,GFB Restaurant Corp.,Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,"IMNY GS, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,"II Mulino Gramercy, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/26/2020,Chateau Briand Caterers,Catering,COVID-19,Temporary Plant Layoff
2020,3/26/2020,The Fox Hollow,Catering,COVID-19,Temporary Plant Layoff
2020,3/26/2020,Watermill Caterers,Catering,COVID-19,Temporary Plant Layoff
2020,3/25/2020,SS Bijou LLC dba Jewel,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/25/2020,Jericho Restaurant Associates LLC dba Rare650,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,DialAmerica,Telemarketing,COVID-19,Temporary Plant Closing
2020,3/25/2020,The Crowne Plaza - White Plains,Hotel,COVID-19,Temporary Plant Layoff
2020,3/27/2020,"Coast Professional, Inc.",Debt Collection,COVID-19,Temporary Plant Layoff
2020,3/27/2020,"Coast Professional, Inc.",Debt Collection,COVID-19,Temporary Plant Layoff
2020,3/25/2020,California Pizza Kitchen (store #133),Restaurant,COVID-19,Temporary Closing
2020,3/25/2020,California Pizza Kitchen (store #107),Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,California Pizza Kitchen (store #237),Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,Seventh Street Café,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,8812-8814 Restaurant Corp dba Arirang Hibachi Steakhouse,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/27/2020,SBE dba Umani 57th Street and Privilege Bar,Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Grand Oaks, SSC&R LLC",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,SBR&C LLC,Restaurant,COVID-19,Temporary Layoff
2020,3/23/2020,Ruby's United LLC dba Happiest Hour,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"Mr Jonesing LP, dba ACME",Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Eye Care and Vision Associates Ophthalmology, LLP (ECVA) (3 Sites)",Optometry Offices,COVID-19,Temporary Plant Closing
2020,3/25/2020,One North 106 LLC dba One North,Restaurant,Other,Temporary Plant Layoff
2020,3/25/2020,Smithtown Steakhouse LLC dba Insignia Prime Steak Sushi,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/25/2020,SS 110 LLC dba One 10,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/25/2020,Melville Steakhouse LLC dba Blackstone Steakhouse,Restaurant,COVID-19,Temporary Layoff
2020,3/23/2020,Koi NY LLC dba Koi New York,Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,Birote Corporation dba El Mitote,Restaurant,COVID-19,Temporary Plant Closing
2020,3/26/2020,"Peter Luger of Long Island, Inc. dba Peter Luger Steak House",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/21/2020,"Premier Cardiology Consultants, PLLC",Healthcare,COVID-19,Temporary Plant Layoff
2020,3/25/2020,Four Points by Sheraton Manhattan Soho,Hotel,COVID-19,Temporary  Plant Closing
2020,3/26/2020,Tribeca Kitchen LLC dba Little Park,Restaurant,COVID-19,Temporary Plant Closing
2020,3/16/2020,Hey Mambo LLC dba Bustan NYC,Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Chambers Operating, LLC dba The Chambers Hotel",Hotel,COVID-19,Temporary Plant Closing
2020,3/23/2020,CMR Rest Corp. dba Ella NYC,Restaurant,COVID-19,Temporary Plant Closing
2020,3/24/2020,"Somos Healthcare Providers, Inc.",Healthcare,Restructuring,Plant Layoff
2020,3/27/2020,56th & Park F&B Management LLC dba The Restaurant at 432 Park Avenue,Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,"Allied Waste Services of North America, LLC",Waste disposal and removal services,Acquisition/Sale,Plant Layoff
2020,3/17/2020,Swiss White Int'l LLC dba Ray's,Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,"South Central Restaurant, LLC dba TIJUANA PICNIC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/27/2020,"Rent the Runway, Inc.",Retail,COVID-19,Temporary Plant Closing
2020,3/25/2020,Almod Diamonds – Multiple Sites,Jewelry Store,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"48th Restaurant Associates, LLC dba Avra Estiatorio",Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Grand Plaza, The Elegant Manor, Inc.",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"57th Restaurant Associates, LLC dba Rue57 Brasserie",Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,"Sixty Hospitality, LLC dba Avra Madison Estiatorio",Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,"210 the G, LLC",Restaurant,COVID-19,Temporary Plant Closing
2020,3/25/2020,"TR Apparel, LLC",Retail,COVID-19,Plant Layoff
2020,3/19/2020,"377 Greenwich Operating, LLC dba The Greenwich Hotel",Hotel,COVID-19,Temporary Plant Layoff
2020,3/25/2020,"Pod BK Hotel, LLC",Hotel,COVID-19,Temporary Plant Layoff
2020,3/21/2020,HMSHost - JFK,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/21/2020,HMSHost,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Quality Fragrance Group,Perfume Manufacturing,COVID-19,Temporary Plant Layoff
2020,3/23/2020,We Sell Cellular LLC,Cellular  s,COVID-19,Temporary Plant Closing
2020,3/17/2020,BOD GYM LLC,-----,COVID-19,Temporary Plant Closing
2020,3/24/2020,Dig Inn Rye Ridge LLC aka DIG,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/17/2020,BLANCO PLAINS LLC dba BLOCKHEAD BURRITOS,Restaurant,COVID-19,Temporary Plant Closing
2020,3/23/2020,Aimbridge Hospitality - Embassy Suites Syracuse,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Chesapeake Hospitality (Doubletree by Hilton Downtown Syracuse),Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Chesapeake Hospitality (Crowne Plaza Lake Placid),Hotel,COVID-19,Temporary Plant Layoff
2020,3/19/2020,30 Park Place Hotel LLC,Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Karako,Retail,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Visconti Advertising,Advertising,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Karako of Cross Bay Blvd. LTD,Retail,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"Strivright, Inc.",School,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Patriot Electric Corp.,Electrical Contracting,COVID-19,Temporary Plant Layoff
2020,3/23/2020,Medusa Greek Taverna,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,Bogota Latin Bistro,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/23/2020,Miti Miti Modern Mexican,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/21/2020,Scott J. Salons,Hair Salon,COVID-19,Temporary Plant Layoff
2020,3/23/2020,"McDonnell and McMann Pediatric Dentistry, PLLC dba The Smile Lodge",Dentist,COVID-19,Temporary Plant Closing
2020,1/24/2020,Fairway Group Holdings Corp.,Grocery Store,Economic,Possible Plant Layoff
2020,7/13/2018,"Gourmet Management Corp. (TGI Fridays, KFC, Taco Bell, Pizza Hut, Haagen Dazs, Tim Hortons & Beer Cart Restaurants located at the Restaurant Complex on the Amtrak level of Penn Station)",Restaurants,End of Lease,Plant Closing
2020,11/27/2019,"HCL America, Inc.",Leading global IT services company,Economic,Plant Layoff
2020,1/7/2020,"HCL America, Inc.",Leading global IT services company,Economic,Plant Layoff
2020,3/19/2020,"HCL America, Inc.",Leading global IT services company,Economic,Plant Layoff
2020,11/27/2019,"HCL America, Inc.",Leading global IT services company,Economic,Plant Layoff
2020,1/7/2020,"HCL America, Inc.",Leading global IT services company,Economic,Plant Layoff
2020,3/23/2020,Innovative Concepts in Entertainment,Amusement Machine Supplier,COVID-19,Temporary Plant Layoff
2020,3/20/2020,The Collective Paper Factory,Hotel and Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"IHI-NY, LLC (Ilili Restaurant)",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,"BWP2West, LLC dba 2 West Bar and Grille",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/24/2020,"Crescent Hotels & Resorts, LLC (Holiday Inn Manhattan Financial District)",Hotel,COVID-19,Temporary Plant Closing
2020,3/26/2020,"Global Facility Management & Construction, Inc.",Construction,COVID-19,Temporary Plant Layoff
2020,3/20/2020,IM 60th Street LLC,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,IM Long Island Restaurant Group,Restaurant,COVID-19,Temporary Layoff
2020,3/18/2020,Scott's Peak n' Peek Resort LLC,Resort,COVID-19,Temporary Plant Closing
2020,3/25/2020,Fairfield Inn New York Manhattan/Fifth Avenue,Hotel,COVID-19,Temporary Plant  Closing
2020,3/21/2020,"Masa NY, LLC dba Masa and Bar Masa",Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,Mr. C Manager Seaport Hotel,Hotel,COVID-19,Temporary Plant  Layoff
2020,3/20/2020,Renaissance New York Chelsea,Hotel,COVID-19,Temporary Plant Closing
2020,3/20/2020,Soho 54 Hotel,Hotel,COVID-19,Temporary Plant Closing
2020,3/20/2020,Four Points by Sheraton New York Downtown Financial District,Hotel,COVID-19,Temporary Plant Closing
2020,3/20/2020,Four Points by Sheraton Manhattan Chelsea,Hotel,COVID-19,Temporary Plant Closing
2020,3/26/2020,Prince Sullivan LLC dba The Dutch,Restaurant,COVID-19,Temporary Plant Closing
2020,3/26/2020,WV Hospitality LLC Leuca/Westlight/William Vale Hotel,Restaurant,COVID-19,Temporary Plant Closing
2020,3/26/2020,Lafayette Street Partners II LLC dba Lafayette,Restaurant,COVID-19,Temporary Plant Closing
2020,3/17/2020,"Carmine's Broadway Feast, Inc.",Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,Crowne Plaza HY36 Midtown Manhattan,Hotel,COVID-19,Temporary Plant Layoff
2020,3/16/2020,"Russo's Payroll Group, Inc.",Restaurant,COVID-19,Temporary Plant Closing
2020,3/20/2020,"Schatzi Corp, Wallse Restaurant",Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,Rocco's Tacos and Tequila Bar,Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,The Plaza - Sahara Plaza LLC,Hotel,COVID-19,Temporary Plant Layoff
2020,3/18/2020,XFF Kitchen LLC,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/18/2020,147 West 46th Operating Inc. (TGIF Restaurant),Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,211 West 34 Operating LLC (TGIF Restaurant),Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,No. 604 5th Ave. Inc.  (TGIF Restaurant),Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,47 Realtop Corp. (TGIF Restaurant),Restaurant,COVID-19,Temporary Plant Closing
2020,3/18/2020,Taft Friday 50 St. LLC (TGIF Restaurant),Restaurant,COVID-19,Temporary Plant Closing
2020,3/15/2020,The Mermaid Holding Company LLC and The Mermaid Inn (3 locations),Hotel,COVID-19,Temporary Plant Closing
2020,3/20/2020,"Kg715 Inc., Upholstery Store",Retail,COVID-19,Temporary Plant Closing
2020,3/17/2020,The Sofitel New York - Normandy LLC,Hotel,COVID-19,Temporary Plant Layoff
2020,3/18/2020,CUT by Wolfgang Puck,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Le Bernardin,Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,EVEN Hotel Times Square South,Hotel,COVID-19,Temporary Plant Layoff
2020,3/18/2020,"Lobster Place, Inc.",Restaurant,COVID-19,Temporary Plant Closing
2020,3/19/2020,Indikitch (5 NYC locations),Restaurant,COVID-19,Temporary Plant Layoff
2020,3/19/2020,246 Spring Street NY LLC dba The Dominick,Hotel,COVID-19,Temporary Plant Layoff
2020,3/16/2020,38 MacDougal LLC dba Shuka,Restaurant,COVID-19,Temporary Plant Closing
2020,3/17/2020,MEXCHESTER LLC dba BLOCKHEADS BURRITOS,Restaurant,COVID-19,Temporary Plant Closing
2020,3/24/2020,The Roger Hotel,Hotel,COVID-19,Temporary Plant Closing
2020,3/21/2020,"Standard East Village Employer, LLC",Hotel,COVID-19,Temporary Plant Closing
2020,3/19/2020,"Marlton Hotel Operating, LLC",Hotel,COVID-19,Temporary Plant Layoff
2020,3/20/2020,Luxe Life Hotel,Hotel,COVID-19,Temporary Plant Layoff
2020,3/24/2020,Pump 80 Pine LLC dba DIG,Restaurant,COVID-19,Temporary Plant Layoff
2020,3/24/2020,Pump 52nd Street LLC dba DIG,Restaurant,COVID-19,Temporary Plant Layoff
